CoatCheck,Attire,ReviewCount,TakeAway,State,CreditCards,City,Open,Smoking,Caters,TransitNearby,IsCasual,IsUpscale,BestNIghtMonThur,BestNightFriSat,School,GoodForLunch,GoodForDinner,HasMusic,Longitude,OutdoorSeating,GoodForGroups,WiFi,Alcohol,WaiterService,Delivery,HappyHour,GoodForKids,TakeOut,AvgPrice,NoiseLevel,HasTV,Latitude,GoodForDancing,NominalStars
?,Casual,12,?,CA,Yes,Berkeley,FALSE,?,?,N,N,N,N,N,University of California at Berkeley,N,N,N,-122.25806,Yes,Yes,?,No,Yes,No,?,Yes,Yes,7,?,?,37.868236,?,low
?,Casual,9,?,VA,Yes,Blacksburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,N,N,N,-80.414228,Yes,Yes,?,Full Bar,Yes,No,?,No,?,45,Loud,Yes,37.228339,?,low
?,?,2,?,GA,?,Atlanta,TRUE,?,?,Y,N,N,N,N,Georgia Institute of Technology,N,N,N,-84.387307,?,?,?,?,?,?,?,?,?,?,?,?,33.773252,?,low
?,Casual,2,?,VA,Yes,Christiansburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,N,N,N,-80.432375,No,Yes,?,Full Bar,Yes,?,?,Yes,Yes,20,?,?,37.162224,?,low
No,Casual,19,?,CA,Yes,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,N,N,Y,-118.281292,No,Yes,?,Full Bar,Yes,?,Yes,Yes,?,20,Average,Yes,34.01935,No,low
?,Casual,18,?,IL,Yes,Champaign,TRUE,?,?,N,N,N,N,N,University of Illinois - Urbana-Champaign,Y,Y,N,-88.23848,Yes,Yes,Free,Full Bar,Yes,?,?,Yes,Yes,20,Average,No,40.114797,?,high
?,Casual,20,?,MI,Yes,Ann Arbor,TRUE,Yes,?,N,Y,N,Y,Y,University of Michigan - Ann Arbor,Y,N,N,-83.735806,Yes,Yes,Free,No,No,Yes,?,No,Yes,7,?,?,42.274976,No,high
?,Casual,47,?,TX,Yes,Houston,FALSE,?,?,N,N,N,N,N,Rice University,Y,Y,N,-95.415881,Yes,Yes,Free,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,No,29.717702,?,high
?,?,2,?,TX,Yes,Houston,TRUE,?,?,N,N,N,N,N,Rice University,N,N,N,-95.402072,?,?,?,?,?,?,?,?,?,7,?,?,29.707919,?,high
?,?,23,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.963849,?,?,?,?,?,?,?,?,?,?,?,?,40.803635,?,low
?,Casual,26,?,CA,Yes,Los Angeles,TRUE,?,No,N,N,N,N,N,University of California - Los Angeles,Y,N,N,-118.445365,Yes,No,Free,No,No,No,?,No,Yes,7,Average,No,34.066969,?,high
No,Casual,53,?,CA,Yes,Los Angeles,TRUE,No,No,N,Y,N,Y,Y,University of California - Los Angeles,Y,N,Y,-118.447684,No,Yes,No,Beer & Wine Only,No,No,Yes,No,Yes,7,Very Loud,Yes,34.063483,No,high
?,Casual,23,?,MI,Yes,Ann Arbor,TRUE,?,No,N,N,N,N,N,University of Michigan - Ann Arbor,Y,N,N,-83.740898,Yes,Yes,?,No,No,Yes,?,Yes,Yes,7,Average,No,42.279202,?,high
?,Casual,73,?,CA,Yes,Los Angeles,TRUE,?,?,N,Y,N,N,N,University of Southern California,Y,Y,N,-118.278391,No,Yes,No,No,Yes,Yes,?,Yes,Yes,20,Average,No,34.024477,?,low
?,Casual,15,?,MI,Yes,Ann Arbor,TRUE,?,Yes,N,N,N,N,N,University of Michigan - Ann Arbor,Y,N,N,-83.739547,Yes,Yes,?,No,Yes,No,?,Yes,Yes,7,Average,?,42.279038,?,low
?,?,10,?,NY,?,New York,FALSE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.966746,?,?,?,?,?,?,?,?,?,?,?,?,40.804294,?,high
?,Casual,2,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.658402,No,Yes,?,No,No,?,?,Yes,Yes,7,?,?,42.739535,?,low
No,Casual,32,?,NC,Yes,Chapel Hill,TRUE,No,No,N,Y,N,Y,Y,University of North Carolina - Chapel Hill,N,Y,Y,-79.052803,No,Yes,Free,Full Bar,Yes,No,Yes,No,Yes,7,Average,Yes,35.914501,No,high
?,Casual,3,?,NY,Yes,Ithaca,TRUE,?,?,N,N,N,N,N,Cornell University,N,N,N,-76.498982,No,Yes,?,No,Yes,?,?,Yes,?,80,Quiet,No,42.439121,?,low
?,Casual,2,?,ON,Yes,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,Y,-80.518214,?,Yes,?,Full Bar,?,?,?,?,?,20,?,?,43.483281,?,high
?,Casual,13,?,VA,Yes,Blacksburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,Y,Y,N,-80.41411,Yes,Yes,?,Beer & Wine Only,Yes,No,?,No,Yes,20,?,?,37.230301,?,low
?,?,5,?,MD,Yes,College Park,TRUE,?,?,N,N,N,N,N,University of Maryland - College Park,N,N,N,-76.9375,No,No,?,?,No,Yes,?,?,Yes,7,?,?,38.982201,?,low
?,Casual,30,?,PA,Yes,Pittsburgh,TRUE,?,Yes,N,N,N,N,N,Carnegie Mellon University,Y,Y,N,-79.948788,No,No,No,No,Yes,No,?,Yes,Yes,20,Average,No,40.445084,?,high
?,?,2,?,GA,?,Atlanta,TRUE,?,?,Y,N,N,N,N,Georgia Institute of Technology,N,N,N,-84.38806,?,?,?,?,?,?,?,?,?,?,?,?,33.781474,?,high
?,Casual,46,?,MD,Yes,Hyattsville,TRUE,?,Yes,N,Y,N,N,N,University of Maryland - College Park,Y,Y,N,-76.939782,No,Yes,Free,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Quiet,No,38.961313,?,high
?,Casual,3,?,PA,Yes,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,Y,Y,N,-79.956596,No,Yes,?,No,No,Yes,?,Yes,Yes,7,?,Yes,40.440498,?,high
?,Casual,30,?,MD,Yes,College Park,TRUE,?,Yes,N,Y,N,N,N,University of Maryland - College Park,Y,Y,N,-76.937974,No,Yes,Free,No,No,Yes,?,Yes,Yes,20,Average,Yes,38.980566,?,high
?,Casual,12,?,CA,Yes,Los Angeles,TRUE,?,No,N,N,N,N,N,University of Southern California,Y,N,N,-118.283958,Yes,Yes,?,No,No,No,?,Yes,Yes,7,Average,No,34.027267,?,high
?,Casual,2,?,NY,Yes,Watervliet,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,Y,N,-73.705002,Yes,No,Free,Full Bar,Yes,No,?,No,Yes,20,Average,Yes,42.715801,?,high
?,Casual,242,?,CA,Yes,Los Angeles,TRUE,?,Yes,N,Y,N,N,N,University of California - Los Angeles,N,Y,N,-118.445999,Yes,Yes,No,No,No,Yes,?,Yes,Yes,7,Average,No,34.062698,?,high
?,Casual,6,?,PA,Yes,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,Y,N,N,-79.946912,Yes,Yes,?,Beer & Wine Only,No,No,?,Yes,?,7,Average,No,40.439887,?,high
?,Casual,72,?,WA,Yes,Seattle,TRUE,?,No,N,N,N,N,N,University of Washington,Y,N,N,-122.313291,No,No,?,No,No,No,?,Yes,Yes,7,Average,No,47.660905,?,high
No,Casual,17,?,IN,Yes,West Lafayette,TRUE,Yes,No,N,N,N,Y,Y,Purdue University,N,N,Y,-86.907984,No,Yes,Paid,Full Bar,Yes,No,?,No,No,20,Average,Yes,40.424358,No,high
?,Casual,77,?,CA,Yes,Los Angeles,TRUE,?,Yes,N,Y,N,N,N,University of Southern California,Y,Y,N,-118.278,No,Yes,No,Beer & Wine Only,No,Yes,?,Yes,Yes,7,Average,Yes,34.025398,?,low
?,?,3,Yes,ON,Yes,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,N,-80.538572,?,?,?,?,?,?,?,?,?,7,?,?,43.472294,?,high
?,Casual,9,?,NY,Yes,Ithaca,TRUE,?,?,N,N,N,N,N,Cornell University,N,Y,N,-76.498402,No,Yes,?,Full Bar,Yes,?,?,Yes,?,20,Loud,Yes,42.440418,?,low
?,Casual,117,?,PA,Yes,Pittsburgh,TRUE,?,No,N,Y,N,N,N,Carnegie Mellon University,Y,Y,N,-79.94899,No,Yes,No,No,Yes,No,?,Yes,Yes,7,Average,No,40.445139,?,low
?,Casual,21,?,RI,Yes,Providence,TRUE,?,No,N,N,N,N,N,Brown University,N,N,N,-71.406601,Yes,Yes,Free,Beer & Wine Only,No,No,?,No,Yes,7,Average,No,41.823799,?,high
?,Casual,41,?,MI,No,Ann Arbor,TRUE,?,No,N,Y,N,N,N,University of Michigan - Ann Arbor,Y,N,N,-83.743941,No,No,No,No,No,No,?,Yes,Yes,7,Average,No,42.279419,?,high
No,Casual,199,?,TX,Yes,Houston,TRUE,Outdoor Area/ Patio Only,Yes,N,N,N,N,Y,Rice University,N,Y,Y,-95.416303,Yes,Yes,No,Full Bar,Yes,No,Yes,No,Yes,20,Average,No,29.719457,No,high
?,Casual,4,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,Y,Y,N,-73.656811,No,No,?,No,Yes,Yes,?,Yes,Yes,7,Quiet,Yes,42.74004,?,high
?,Casual,43,?,TX,Yes,Austin,FALSE,?,?,N,N,N,N,N,University of Texas - Austin,Y,Y,N,-97.741521,Yes,No,?,No,No,Yes,?,Yes,Yes,7,?,?,30.289847,?,high
?,Casual,9,?,MA,Yes,Cambridge,TRUE,?,?,N,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",Y,N,N,-71.085985,Yes,Yes,?,No,No,No,?,Yes,Yes,7,Loud,?,42.362728,?,high
?,?,9,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.093014,?,?,?,?,?,?,?,?,?,?,?,?,42.36324,?,low
?,Casual,14,?,WA,Yes,Seattle,FALSE,?,?,N,N,N,N,N,University of Washington,Y,Y,N,-122.31311,No,Yes,?,?,No,Yes,?,Yes,Yes,7,?,?,47.661386,?,high
?,?,22,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.100954,?,?,?,?,?,?,?,?,?,?,?,?,42.363593,?,high
?,Casual,19,?,PA,Yes,Philadelphia,TRUE,?,Yes,N,Y,N,N,N,University of Pennsylvania,Y,Y,N,-75.189201,Yes,Yes,Free,Beer & Wine Only,No,Yes,?,Yes,Yes,7,Quiet,Yes,39.957699,?,low
?,Casual,2,?,IN,Yes,Lafayette,TRUE,?,?,N,N,N,N,N,Purdue University,N,N,N,-86.863018,No,Yes,?,No,No,Yes,?,Yes,Yes,7,?,?,40.437822,?,high
?,?,44,?,MA,?,Cambridge,FALSE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.121002,?,?,?,?,?,?,?,?,?,?,?,?,42.373199,?,low
?,Casual,2,?,CA,Yes,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,Y,Y,N,-118.283902,No,Yes,Free,No,No,No,?,Yes,Yes,7,Average,No,34.025038,?,high
?,Casual,10,?,VA,Yes,Blacksburg,TRUE,?,No,N,Y,N,N,N,Virginia Tech,Y,Y,N,-80.4155,No,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,No,37.2304,?,high
Yes,Casual,46,?,PA,Yes,Pittsburgh,TRUE,No,No,N,N,N,Y,Y,Carnegie Mellon University,N,Y,Y,-79.943671,No,Yes,No,Full Bar,Yes,No,No,No,No,45,Quiet,No,40.455289,No,high
?,?,13,?,MD,?,Hyattsville,TRUE,?,?,Y,N,N,N,N,University of Maryland - College Park,N,N,N,-76.953207,?,?,?,?,?,?,?,?,?,?,?,?,38.969165,?,high
?,Casual,9,?,IL,Yes,Champaign,TRUE,?,Yes,N,N,N,N,N,University of Illinois - Urbana-Champaign,Y,Y,N,-88.238728,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,20,Average,No,40.112911,?,low
?,Casual,94,?,NC,Yes,Carrboro,TRUE,?,No,N,Y,N,N,N,University of North Carolina - Chapel Hill,Y,Y,N,-79.06649,Yes,No,Free,Beer & Wine Only,No,No,?,Yes,Yes,7,Loud,No,35.910768,?,high
Yes,Dressy,237,?,CA,Yes,La Jolla,TRUE,No,?,N,N,Y,N,Y,University of California - San Diego,N,Y,Y,-117.225163,Yes,Yes,No,Full Bar,Yes,No,Yes,No,Yes,45,Average,Yes,32.870112,No,high
?,Casual,3,?,CA,Yes,San Luis Obispo,TRUE,?,?,N,Y,N,N,N,California Polytechnic State University,N,N,N,-120.664575,No,Yes,?,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,Yes,35.286671,?,low
?,?,55,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.964326,?,?,?,?,?,?,?,?,?,?,?,?,40.805416,?,high
?,?,23,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.955158,?,?,?,?,?,?,?,?,?,?,?,?,40.804187,?,low
?,Casual,9,?,IN,Yes,Lafayette,TRUE,?,?,N,N,N,N,N,Purdue University,N,N,N,-86.858101,No,Yes,?,?,Yes,?,?,Yes,Yes,7,Quiet,No,40.423901,?,high
?,Casual,36,?,CA,Yes,La Jolla,TRUE,?,?,N,Y,N,N,N,University of California - San Diego,Y,Y,N,-117.239614,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Very Loud,No,32.875496,?,low
?,Casual,5,?,NC,Yes,Chapel Hill,TRUE,?,?,N,N,N,N,N,University of North Carolina - Chapel Hill,Y,Y,N,-79.058601,Yes,Yes,Free,No,No,Yes,?,Yes,Yes,7,Average,No,35.912102,?,high
?,Casual,59,?,WA,Yes,Seattle,TRUE,?,?,N,Y,N,N,N,University of Washington,Y,Y,N,-122.31351,No,Yes,Free,Beer & Wine Only,Yes,Yes,?,Yes,Yes,7,Average,Yes,47.659441,?,low
?,Casual,18,?,CA,No,Los Angeles,TRUE,?,No,N,N,N,N,N,University of California - Los Angeles,Y,Y,N,-118.449311,No,Yes,Free,No,No,No,?,Yes,No,20,Loud,No,34.070596,?,high
?,Casual,10,?,MA,Yes,Hampshire,TRUE,?,Yes,N,Y,N,N,N,University of Massachusetts - Amherst,Y,Y,N,-72.555975,No,Yes,Free,Full Bar,Yes,No,?,Yes,Yes,20,Average,Yes,42.359205,?,low
?,?,3,?,MD,?,West Hyattsville,TRUE,?,?,Y,N,N,N,N,University of Maryland - College Park,N,N,N,-76.951797,?,?,?,?,?,?,?,?,?,?,?,?,38.9641,?,low
?,Casual,10,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.667102,No,Yes,Free,?,Yes,Yes,?,Yes,Yes,7,Quiet,Yes,42.785916,?,low
?,Casual,2,?,NC,No,Chapel Hill,FALSE,?,?,N,N,N,N,N,University of North Carolina - Chapel Hill,N,N,N,-79.052803,?,?,?,?,?,?,?,No,?,?,?,?,35.914501,?,high
?,Casual,24,?,CA,Yes,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,Y,N,N,-118.283768,No,Yes,?,No,No,No,?,No,Yes,7,?,?,34.023569,?,low
?,?,2,Yes,ON,Yes,Kitchener,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,N,-80.505832,No,No,No,No,No,No,?,Yes,?,7,?,?,43.440537,?,high
?,Casual,16,?,NY,Yes,Ithaca,TRUE,?,No,N,N,N,N,N,Cornell University,Y,N,N,-76.486069,Yes,Yes,Paid,No,No,No,?,Yes,Yes,7,Average,No,42.441596,?,high
?,Casual,33,?,NJ,Yes,Princeton,TRUE,?,?,N,N,N,N,N,Princeton University,N,Y,N,-74.662783,No,Yes,No,No,Yes,No,?,No,Yes,20,Average,No,40.349728,?,low
?,Casual,9,?,PA,Yes,Philadelphia,TRUE,?,?,N,N,N,N,N,University of Pennsylvania,N,N,N,-75.188904,No,Yes,?,No,No,Yes,?,Yes,Yes,7,?,?,39.9603,?,low
?,?,7,?,MA,?,Cambridge,FALSE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.092379,?,?,?,?,?,?,?,?,?,?,?,?,42.363443,?,low
?,Casual,70,?,CA,Yes,Berkeley,TRUE,?,No,N,Y,N,N,N,University of California at Berkeley,Y,N,N,-122.258813,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,37.86684,?,high
?,Casual,10,?,PA,No,Philadelphia,TRUE,?,?,N,N,N,N,N,University of Pennsylvania,Y,N,N,-75.185512,No,No,No,No,No,No,?,Yes,Yes,7,Average,No,39.954296,?,high
?,Casual,15,?,TX,Yes,Houston,TRUE,?,?,N,Y,N,N,N,Rice University,Y,N,N,-95.416496,No,Yes,No,Beer & Wine Only,Yes,No,?,No,Yes,20,Average,No,29.7166,?,low
?,Casual,8,?,IN,Yes,West Lafayette,TRUE,?,Yes,N,N,N,N,N,Purdue University,Y,Y,N,-86.907878,No,No,No,No,No,Yes,?,Yes,Yes,7,Quiet,No,40.423942,?,high
?,?,3,?,PA,No,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,N,N,N,-79.955642,Yes,?,No,?,?,?,?,?,?,?,?,?,40.437926,?,high
?,?,40,?,NY,?,New York,FALSE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.958675,?,?,?,?,?,?,?,?,?,?,?,?,40.810034,?,low
?,Casual,20,?,CA,Yes,Claremont,TRUE,?,No,N,Y,N,N,N,Harvey Mudd College,Y,Y,N,-117.719779,Yes,Yes,Free,No,Yes,No,?,Yes,Yes,7,Average,No,34.096676,?,high
?,Casual,24,?,NJ,Yes,Princeton,TRUE,?,?,N,N,N,N,N,Princeton University,Y,N,N,-74.652253,Yes,Yes,?,No,Yes,?,?,Yes,Yes,20,Loud,No,40.351895,?,high
?,Casual,19,?,NY,Yes,Troy,TRUE,?,Yes,N,N,N,N,N,Rensselaer Polytechnic Institute,Y,Y,N,-73.693921,Yes,Yes,?,No,Yes,No,?,Yes,Yes,7,Average,No,42.729976,?,high
?,Casual,6,Yes,ON,Yes,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,Y,N,-80.521932,Yes,Yes,No,Full Bar,Yes,Yes,?,No,?,20,Average,No,43.463636,?,low
?,Casual,10,?,GA,Yes,Atlanta,TRUE,?,?,N,N,N,N,N,Georgia Institute of Technology,Y,Y,N,-84.406191,Yes,Yes,?,?,No,Yes,?,Yes,Yes,7,Average,No,33.774463,?,high
?,?,14,?,NY,?,Manhattan,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.957754,?,?,?,?,?,?,?,?,?,?,?,?,40.811347,?,high
?,Casual,13,?,CA,No,La Jolla,TRUE,?,No,N,N,N,N,N,University of California - San Diego,Y,Y,N,-117.234707,Yes,No,?,No,No,No,?,No,Yes,7,Quiet,?,32.877138,?,low
?,Casual,52,?,PA,No,Philadelphia,TRUE,?,No,N,N,N,N,N,University of Pennsylvania,Y,N,N,-75.19208,No,No,No,No,No,No,?,Yes,Yes,7,Average,No,39.952818,?,high
?,Casual,11,?,MD,Yes,College Park,FALSE,?,?,N,N,N,N,N,University of Maryland - College Park,Y,Y,N,-76.937837,No,Yes,?,No,No,Yes,?,Yes,Yes,7,?,?,38.979709,?,high
?,Casual,6,?,PA,Yes,Pittsburgh,TRUE,?,No,N,N,N,N,N,Carnegie Mellon University,Y,N,N,-79.957001,No,Yes,Free,No,No,No,?,Yes,Yes,7,Average,No,40.441575,?,low
?,?,131,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.086302,?,?,?,?,?,?,?,?,?,?,?,?,42.361112,?,high
?,Dressy,87,?,MI,Yes,Ann Arbor,FALSE,?,?,N,N,N,N,N,University of Michigan - Ann Arbor,N,Y,N,-83.745887,Yes,No,?,Full Bar,Yes,No,?,No,No,45,?,?,42.284207,?,high
?,?,24,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.119422,?,?,?,?,?,?,?,?,?,?,?,?,42.373419,?,low
?,Casual,23,?,MI,Yes,Ann Arbor,TRUE,?,No,N,N,N,N,N,University of Michigan - Ann Arbor,Y,Y,N,-83.734534,No,No,?,No,Yes,No,?,Yes,Yes,20,Quiet,No,42.275025,?,high
?,Casual,32,?,MA,Yes,Hadley,TRUE,?,No,N,N,N,N,N,University of Massachusetts - Amherst,Y,Y,N,-72.538132,No,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,7,Loud,Yes,42.364422,?,high
?,?,101,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.118101,?,?,?,?,?,?,?,?,?,?,?,?,42.37279,?,high
?,?,14,?,GA,?,Atlanta,FALSE,?,?,Y,N,N,N,N,Georgia Institute of Technology,N,N,N,-84.387498,?,?,?,?,?,?,?,?,?,?,?,?,33.780737,?,high
?,Casual,22,?,PA,Yes,Philadelphia,FALSE,?,?,N,N,N,N,N,University of Pennsylvania,N,N,N,-75.195396,No,Yes,?,No,No,No,?,Yes,Yes,7,?,?,39.953215,?,high
?,Casual,5,?,NC,Yes,Chapel Hill,TRUE,?,Yes,N,N,N,N,N,University of North Carolina - Chapel Hill,N,N,N,-79.055167,Yes,Yes,?,No,No,Yes,?,Yes,Yes,7,Quiet,?,35.913403,?,low
?,?,2,?,ON,?,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,N,-80.538253,?,?,?,?,?,?,?,?,?,?,?,?,43.462407,?,low
?,Casual,154,?,CA,Yes,Pasadena,TRUE,?,Yes,N,Y,N,N,N,California Institute of Technology,Y,N,N,-118.133061,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Average,No,34.139945,?,high
?,Casual,2,?,PA,Yes,Philadelphia,TRUE,?,?,N,N,N,N,N,University of Pennsylvania,N,N,N,-75.200132,No,No,?,Full Bar,Yes,No,?,No,Yes,20,?,?,39.95493,?,low
?,Casual,3,?,IN,Yes,Lafayette,FALSE,?,?,N,N,N,N,N,Purdue University,N,N,N,-86.890628,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,20,?,?,40.419136,?,low
?,Casual,5,?,NY,Yes,Cohoes,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,Y,Y,N,-73.701302,Yes,Yes,?,Full Bar,Yes,No,?,?,Yes,20,?,?,42.772598,?,high
?,Casual,25,?,CA,Yes,La Jolla,TRUE,?,No,N,N,Y,N,N,University of California - San Diego,N,Y,N,-117.231335,No,Yes,Free,Full Bar,Yes,No,?,No,Yes,20,Quiet,No,32.870507,?,high
?,Casual,6,?,CA,Yes,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,N,N,N,-118.278367,?,Yes,?,?,Yes,No,?,Yes,?,7,?,?,34.024465,?,low
No,Casual,51,?,TX,Yes,Austin,TRUE,Outdoor Area/ Patio Only,No,N,Y,N,Y,Y,University of Texas - Austin,Y,N,Y,-97.734703,Yes,Yes,?,Beer & Wine Only,No,No,Yes,No,Yes,7,Average,Yes,30.291,No,high
?,Casual,6,?,IN,Yes,West Lafayette,TRUE,?,?,N,Y,N,N,N,Purdue University,Y,Y,N,-86.923897,No,Yes,?,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,Yes,40.453499,?,high
?,Casual,9,?,WA,Yes,Seattle,TRUE,?,No,N,Y,N,N,N,University of Washington,Y,Y,N,-122.313349,No,Yes,No,Full Bar,No,No,?,Yes,Yes,7,Average,Yes,47.658697,?,low
?,Casual,113,?,CA,Yes,Claremont,TRUE,?,Yes,N,Y,N,N,N,Harvey Mudd College,Y,N,N,-117.717003,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,34.095798,?,high
?,Casual,82,?,MA,Yes,Amherst,TRUE,?,Yes,N,N,Y,N,N,University of Massachusetts - Amherst,Y,Y,N,-72.519854,No,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Average,No,42.37653,?,high
?,Casual,11,?,CA,Yes,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,Y,N,N,-118.283902,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Loud,No,34.025038,?,low
?,Casual,61,?,GA,Yes,Atlanta,TRUE,?,?,N,Y,N,N,N,Georgia Institute of Technology,Y,N,N,-84.409912,Yes,No,No,Beer & Wine Only,No,No,?,Yes,Yes,7,Quiet,No,33.778737,?,high
?,Casual,45,?,MI,Yes,Ann Arbor,TRUE,?,Yes,N,Y,N,N,N,University of Michigan - Ann Arbor,Y,Y,N,-83.743801,Yes,Yes,Free,No,Yes,Yes,?,Yes,Yes,20,Quiet,No,42.279182,?,high
?,Casual,6,?,TX,Yes,Austin,TRUE,?,?,N,N,N,N,N,University of Texas - Austin,Y,N,N,-97.734053,No,Yes,Free,No,No,No,?,Yes,Yes,7,Average,Yes,30.283696,?,high
?,?,93,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.0995,?,?,?,?,?,?,?,?,?,?,?,?,42.3636,?,low
?,Casual,26,?,PA,No,Philadelphia,TRUE,?,No,N,Y,N,N,N,University of Pennsylvania,Y,Y,N,-75.197554,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,39.953882,?,high
?,Casual,79,?,TX,Yes,Houston,TRUE,?,?,N,Y,N,N,N,Rice University,Y,Y,N,-95.415565,No,No,No,No,Yes,No,?,Yes,Yes,7,Average,No,29.716658,?,high
?,Casual,57,?,RI,Yes,Providence,TRUE,?,No,N,Y,N,N,N,Brown University,Y,N,N,-71.400739,No,Yes,No,No,No,No,?,Yes,Yes,7,Loud,No,41.828881,?,high
?,?,2,?,IN,?,Lafayette,FALSE,?,?,N,N,N,N,N,Purdue University,N,N,N,-86.858002,?,?,?,?,?,No,?,No,?,?,?,?,40.422501,?,high
No,Casual,10,?,NY,Yes,Ithaca,TRUE,Outdoor Area/ Patio Only,?,N,N,N,Y,Y,Cornell University,N,Y,Y,-76.502701,Yes,Yes,?,Full Bar,Yes,No,No,Yes,Yes,20,Average,?,42.431,?,low
?,?,142,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.118342,?,?,?,?,?,?,?,?,?,?,?,?,42.372405,?,high
?,Casual,9,?,IN,Yes,Lafayette,TRUE,?,No,N,N,N,N,N,Purdue University,Y,Y,N,-86.895302,Yes,Yes,?,Full Bar,Yes,No,?,No,Yes,20,Average,Yes,40.417599,?,high
?,Casual,77,?,MI,Yes,Ann Arbor,TRUE,?,No,N,Y,N,N,N,University of Michigan - Ann Arbor,N,N,N,-83.735473,No,Yes,No,No,Yes,No,?,Yes,Yes,20,Average,No,42.283073,?,high
?,Casual,14,?,NY,Yes,Ithaca,TRUE,?,?,N,N,N,N,N,Cornell University,N,N,N,-76.483498,Yes,Yes,No,No,No,No,?,Yes,Yes,7,?,No,42.453499,?,high
?,Casual,8,?,IN,Yes,Lafayette,TRUE,?,?,N,Y,N,N,N,Purdue University,Y,Y,N,-86.857943,Yes,Yes,?,Full Bar,Yes,No,?,Yes,Yes,7,Average,Yes,40.417407,?,low
?,?,31,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.084037,?,?,?,?,?,?,?,?,?,?,?,?,42.362805,?,high
